167.8,20.75,20.25,20.75,25.75,14.531,13.465,14.423,63.341,29.813
169.11,20.75,20.25,20.75,25.75,14.571,13.427,14.418,63.485,29.962
170.41,20.75,20.25,20.75,25.75,14.517,13.457,14.401,63.63,30.107
171.71,20.75,20.25,20.75,25.75,14.554,13.414,14.403,63.776,30.256
172.99,20.75,20.75,20.75,25.75,14.584,13.42,14.418,63.92,30.143
174.28,20.75,20.75,20.75,25.75,14.666,13.449,14.466,64.056,30.311
175.58,20.75,20.75,20.75,26.25,14.758,13.476,14.478,64.185,30.476
176.86,20.75,20.75,20.75,26.25,14.826,13.485,14.542,64.305,30.643
178.16,20.75,20.75,20.75,26.25,14.866,13.555,14.606,64.417,30.814
179.44,20.75,20.75,20.75,26.25,14.892,13.596,14.685,64.52,30.982
180.78,20.75,20.75,20.75,26.25,14.955,13.694,14.732,64.612,31.159
182.08,21.25,20.75,20.75,26.25,15.013,13.662,14.741,64.701,31.011
183.36,21.25,20.75,20.75,26.25,15.014,13.69,14.704,64.789,31.156
184.66,21.25,20.75,20.75,26.75,14.999,13.696,14.737,64.877,31.306
185.97,21.25,20.75,20.75,26.75,15.033,13.652,14.739,64.964,31.452
187.28,21.25,20.75,20.75,26.75,14.951,13.654,14.699,65.057,31.585
188.56,21.25,20.75,20.75,26.75,14.888,13.761,14.656,65.151,31.733
189.88,21.25,20.75,20.75,26.75,14.905,13.714,14.681,65.245,31.879
191.19,21.25,20.75,20.75,26.75,14.994,13.708,14.587,65.34,32.023
192.51,21.25,20.75,20.75,27.25,15.012,13.729,14.473,65.439,32.16
193.81,21.25,20.75,20.75,27.25,15.047,13.753,14.466,65.536,32.313
195.11,21.25,20.75,20.75,27.25,15.03,13.733,14.534,65.63,32.465
196.41,21.25,20.75,20.75,27.25,14.994,13.861,14.541,65.721,32.627
197.71,21.25,20.75,20.75,27.25,15.006,13.92,14.598,65.804,32.791
198.99,21.25,20.75,21.25,27.75,14.948,13.97,14.676,65.883,32.654
200.27,21.25,20.75,21.25,27.75,14.969,14.019,14.701,65.957,32.81
201.57,21.25,20.75,21.25,27.75,15.047,14.04,14.678,66.026,32.965
202.86,21.25,20.75,21.25,27.75,15.078,13.927,14.794,66.093,33.112
204.18,21.25,21.25,21.25,27.75,15.071,14.006,14.821,66.156,32.988
205.49,21.25,21.25,21.25,27.75,15.168,13.985,14.807,66.214,33.138
206.78,21.25,21.25,21.25,27.75,15.228,13.922,14.798,66.272,33.28
208.07,21.25,21.25,21.25,28.25,15.196,13.92,14.789,66.333,33.419
209.35,21.25,21.25,21.25,28.25,15.169,14.06,14.659,66.394,33.56
210.66,21.75,21.25,21.25,28.25,15.136,13.99,14.657,66.461,33.387
211.97,21.75,21.25,21.25,28.25,15.056,14.051,14.676,66.528,33.529
213.27,21.75,21.25,21.25,28.25,15.066,14.064,14.685,66.595,33.673
214.55,21.75,21.25,21.25,28.25,15.139,14.029,14.719,66.657,33.82
215.85,21.75,21.25,21.25,28.81,15.215,13.959,14.747,66.718,33.963
217.16,21.75,21.25,21.25,28.81,15.198,14.053,14.701,66.776,34.107
218.47,21.75,21.25,21.25,28.81,15.254,14.042,14.71,66.832,34.253
219.77,21.75,21.25,21.25,28.81,15.215,14.034,14.781,66.886,20.3
221.08,21.75,21.25,21.25,28.81,15.173,14.117,14.822,66.936,20.3
222.38,21.75,21.25,21.25,28.81,15.173,14.127,14.864,66.983,20.3
223.66,21.75,21.25,21.25,29.25,15.272,14.077,14.979,67.023,20.3
224.96,21.75,21.25,21.25,29.25,15.292,14.07,15.056,67.056,20.3
226.25,21.75,21.25,21.25,29.25,15.407,14.112,14.95,67.086,20.3
227.55,21.75,21.25,21.25,29.25,15.407,14.118,14.971,67.114,20.3
228.85,21.75,21.25,21.75,29.25,15.396,14.145,14.979,67.141,27.3
230.14,21.75,21.75,21.75,29.25,15.421,14.143,14.955,67.168,27.3
231.44,21.75,21.75,21.75,29.75,15.433,14.106,14.919,67.197,27.3
232.74,21.75,21.75,21.75,29.75,15.338,14.146,15,67.226,27.3
234.05,21.75,21.75,21.75,29.75,15.328,14.182,14.952,67.256,27.3
235.35,22.25,21.75,21.75,29.75,15.324,14.189,14.852,67.29,27.3
236.66,22.25,21.75,21.75,29.75,15.267,14.277,14.78,67.327,27.3
237.97,22.25,21.75,21.75,29.75,15.309,14.316,14.845,67.358,27.3
239.27,22.25,21.75,21.75,29.75,15.371,14.291,14.857,67.386,27.3
240.58,22.25,21.75,21.75,29.75,15.401,14.197,14.886,67.414,27.3
241.89,22.25,21.75,21.75,30.25,15.401,14.188,15.005,67.438,27.3
243.2,22.25,21.75,21.75,30.25,15.415,14.141,15.066,67.459,27.3
244.52,22.25,21.75,21.75,30.25,15.283,14.254,14.986,67.484,27.3
245.83,22.25,21.75,21.75,30.25,15.275,14.196,14.972,67.514,27.3
247.14,22.25,21.75,21.75,30.25,15.298,14.264,14.957,67.542,27.3
248.45,22.25,21.75,21.75,30.25,15.268,14.323,14.922,67.569,27.3
249.75,22.25,21.75,21.75,30.25,15.31,14.252,14.921,67.597,27.3
251.06,22.25,21.75,21.75,30.25,15.464,14.175,14.86,67.625,27.3
252.38,22.25,21.75,21.75,30.75,15.438,14.267,14.884,67.649,27.3
253.69,22.25,21.75,21.75,30.75,15.407,14.218,14.891,67.675,27.3
254.97,22.25,22.25,21.75,30.75,15.411,14.232,14.904,67.701,27.3
256.28,22.25,22.25,21.75,30.75,15.404,14.345,14.946,67.719,27.3
257.59,22.25,22.25,22.25,30.75,15.323,14.367,14.988,67.737,27.3
258.9,22.25,22.25,22.25,30.75,15.389,14.32,14.927,67.757,27.3
260.2,22.75,22.25,22.25,30.75,15.423,14.365,14.868,67.776,27.3
261.5,22.75,22.25,22.25,30.75,15.571,14.312,14.779,67.795,27.3
262.79,22.75,22.25,22.25,30.75,15.532,14.297,14.736,67.818,27.3
264.09,22.75,22.25,22.25,31.25,15.512,14.317,14.727,67.843,27.3
265.39,22.75,22.25,22.25,31.25,15.475,14.364,14.709,67.868,27.3
266.69,22.75,22.25,22.25,31.25,15.452,14.414,14.772,67.889,27.3
267.97,22.75,22.25,22.25,31.25,15.325,14.343,14.897,67.912,27.3
269.26,22.75,22.25,22.25,31.25,15.348,14.396,14.801,67.937,27.3
270.56,22.75,22.25,22.25,31.25,15.392,14.41,14.802,67.96,27.3
271.86,22.75,22.25,22.25,31.25,15.363,14.38,14.818,67.984,27.3
273.15,22.75,22.25,22.25,31.25,15.397,14.355,14.759,68.011,27.3
274.47,22.75,22.25,22.25,31.25,15.511,14.489,14.73,68.028,27.3
275.78,22.75,22.25,22.25,31.25,15.487,14.376,14.797,68.046,27.3
277.11,22.75,22.25,22.25,31.75,15.507,14.278,14.771,68.07,27.3
278.4,22.75,22.25,22.25,31.75,15.477,14.289,14.877,68.09,27.3
279.71,22.75,22.25,22.25,31.75,15.402,14.319,14.945,68.109,27.3
280.98,22.75,22.25,22.25,31.75,15.405,14.209,14.9,68.134,27.3
282.31,22.75,22.75,22.25,31.75,15.371,14.296,14.921,68.158,27.3
283.61,23.25,22.75,22.25,31.75,15.422,14.361,14.907,68.177,27.3
284.9,23.25,22.75,22.25,31.75,15.474,14.288,14.795,68.2,27.3
286.2,23.25,22.75,22.25,31.75,15.51,14.206,14.786,68.227,27.3
287.5,23.25,22.75,22.25,31.75,15.447,14.217,14.785,68.257,27.3
288.79,23.25,22.75,22.25,31.75,15.553,14.163,14.695,68.289,27.3
290.11,23.25,22.75,22.75,31.75,15.448,14.229,14.737,68.322,27.3
291.4,23.25,22.75,22.75,31.75,15.467,14.28,14.721,68.352,27.3
292.71,23.25,22.75,22.75,32.25,15.533,14.366,14.723,68.375,27.3
294.01,23.25,22.75,22.75,32.25,15.528,14.451,14.731,68.392,27.3
295.31,23.25,22.75,22.75,32.25,15.485,14.451,14.851,68.404,27.3
296.62,23.25,22.75,22.75,32.25,15.522,14.398,14.819,68.418,27.3
297.9,23.25,22.75,22.75,32.25,15.522,14.407,14.819,68.433,27.3
299.2,23.25,22.75,22.75,32.25,15.603,14.366,14.809,68.445,27.3
300.53,23.25,22.75,22.75,32.25,15.529,14.397,14.844,68.458,27.3
301.82,23.25,22.75,22.75,32.25,15.441,14.43,14.89,68.471,27.3
303.12,23.25,22.75,22.75,32.25,15.441,14.397,14.971,68.482,27.3
304.42,23.25,22.75,22.75,32.25,15.429,14.397,14.923,68.496,27.3
305.75,23.25,22.75,22.75,32.25,15.256,14.229,14.875,68.527,27.3
307.04,23.25,22.75,22.75,32.25,15.239,14.188,14.84,68.566,27.3
308.34,23.25,22.75,22.75,32.25,15.279,14.172,14.74,68.611,27.3
309.67,23.75,23.25,22.75,32.25,15.289,14.196,14.678,68.657,27.3
310.96,23.75,23.25,22.75,32.25,15.231,14.205,14.773,68.701,27.3
312.24,23.75,23.25,22.75,32.75,15.302,14.353,14.769,68.736,27.3
313.57,23.75,23.25,22.75,32.75,15.366,14.266,14.769,68.769,27.3
314.87,23.75,23.25,22.75,32.75,15.416,14.248,14.759,68.801,27.3
316.17,23.75,23.25,22.75,32.75,15.313,14.323,14.835,68.831,27.3
317.48,23.75,23.25,22.75,32.75,15.369,14.378,14.88,68.853,27.3
318.77,23.75,23.25,22.75,32.75,15.444,14.38,14.872,68.871,27.3
320.09,23.75,23.25,22.75,32.75,15.461,14.474,14.945,68.88,27.3
321.4,23.75,23.25,22.75,32.75,15.533,14.445,15.028,68.881,27.3
322.7,23.75,23.25,23.25,32.75,15.601,14.418,14.938,68.883,27.3
324,23.75,23.25,23.25,32.75,15.605,14.331,14.848,68.893,27.3
325.31,23.75,23.25,23.25,32.75,15.469,14.425,14.878,68.905,27.3
326.59,23.75,23.25,23.25,32.75,15.479,14.428,14.812,68.92,27.3
327.87,23.75,23.25,23.25,32.75,15.445,14.502,14.731,68.938,27.3
329.15,23.75,23.25,23.25,32.75,15.52,14.534,14.738,68.951,27.3
330.46,23.75,23.25,23.25,32.75,15.459,14.627,14.865,68.955,27.3
331.76,23.75,23.25,23.25,32.75,15.506,14.551,14.881,68.958,27.3
333.07,23.75,23.25,23.25,32.75,15.386,14.488,14.95,68.967,27.3
334.39,23.75,23.25,23.25,32.75,15.304,14.445,15.063,68.977,27.3
335.68,23.75,23.25,23.25,33.25,15.276,14.367,15.051,68.993,27.3
337.01,24.25,23.25,23.25,33.25,15.335,14.354,14.922,69.014,27.3
338.31,24.25,23.25,23.25,33.25,15.366,14.374,14.843,69.036,27.3
339.59,24.25,23.25,23.25,33.25,15.421,14.43,14.716,69.06,27.3
340.89,24.25,23.75,23.25,33.25,15.406,14.358,14.629,69.092,27.3
342.21,24.25,23.75,23.25,33.25,15.355,14.422,14.607,69.126,27.3
343.49,24.25,23.75,23.25,33.25,15.392,14.373,14.625,69.16,27.3
344.8,24.25,23.75,23.25,33.25,15.237,14.369,14.659,69.2,27.3
346.1,24.25,23.75,23.25,33.25,15.182,14.381,14.641,69.243,27.3
347.39,24.25,23.75,23.25,33.25,15.187,14.444,14.672,69.283,27.3
348.69,24.25,23.75,23.25,33.25,15.153,14.374,14.676,69.326,27.3
350.02,24.25,23.75,23.25,33.25,15.082,14.327,14.672,69.376,27.3
351.31,24.25,23.75,23.25,33.25,15.253,14.277,14.723,69.419,27.3
352.61,24.25,23.75,23.25,33.25,15.333,14.146,14.891,69.455,27.3
353.92,24.25,23.75,23.25,33.25,15.374,14.075,14.888,69.492,27.3
355.24,24.25,23.75,23.25,33.25,15.299,14.156,14.889,69.528,27.3
356.53,24.25,23.75,23.25,33.25,15.303,14.262,14.903,69.559,27.3
357.83,24.25,23.75,23.25,33.25,15.154,14.291,14.81,69.598,27.3
359.13,24.25,23.75,23.25,33.25,15.111,14.459,14.665,69.641,27.3
360.42,24.25,23.75,23.75,33.25,15.131,14.604,14.66,69.676,27.3
361.72,24.25,23.75,23.75,33.25,15.202,14.593,14.776,69.702,27.3
363.03,24.25,23.75,23.75,33.25,15.217,14.533,14.852,69.724,27.3
364.38,24.25,23.75,23.75,33.25,15.26,14.572,14.85,69.743,27.3
365.67,24.25,23.75,23.75,33.75,15.374,14.576,14.88,69.754,27.3
366.97,24.25,23.75,23.75,33.75,15.446,14.6,14.842,69.761,27.3
368.25,24.75,23.75,23.75,33.75,15.6,14.506,14.835,69.765,27.3
369.55,24.75,23.75,23.75,33.75,15.603,14.489,14.733,69.773,27.3
370.85,24.75,23.75,23.75,33.75,15.695,14.405,14.802,69.779,27.3
372.16,24.75,23.75,23.75,33.75,15.711,14.343,14.937,69.781,27.3
373.47,24.75,24.25,23.75,33.75,15.668,14.318,14.884,69.787,27.3
374.77,24.75,24.25,23.75,33.75,15.584,14.402,14.808,69.797,27.3
376.07,24.75,24.25,23.75,33.75,15.657,14.333,14.915,69.804,27.3
377.37,24.75,24.25,23.75,33.75,15.624,14.394,14.929,69.807,27.3
378.66,24.75,24.25,23.75,33.75,15.629,14.367,14.877,69.813,27.3
379.94,24.75,24.25,23.75,33.75,15.651,14.341,14.909,69.819,27.3
381.27,24.75,24.25,23.75,33.75,15.692,14.307,14.923,69.824,27.3
382.58,24.75,24.25,23.75,33.75,15.682,14.421,14.89,69.825,27.3
383.88,24.75,24.25,23.75,33.75,15.672,14.428,14.911,69.825,27.3
385.22,24.75,24.25,23.75,33.75,15.677,14.416,14.828,69.828,27.3
386.52,24.75,24.25,23.75,33.75,15.572,14.471,14.835,69.834,27.3
387.82,24.75,24.25,23.75,33.75,15.575,14.524,14.917,69.835,27.3
389.11,24.75,24.25,23.75,33.75,15.645,14.568,14.904,69.829,27.3
390.39,24.75,24.25,23.75,33.75,15.625,14.582,14.823,69.827,27.3
391.69,24.75,24.25,23.75,33.75,15.679,14.54,14.825,69.825,27.3
393,24.75,24.25,23.75,33.75,15.792,14.517,14.881,69.816,27.3
394.31,24.75,24.25,23.75,33.75,15.777,14.452,14.855,69.81,27.3
395.61,24.75,24.25,23.75,33.75,15.642,14.441,14.803,69.814,27.3
396.89,24.75,24.25,23.75,33.75,15.654,14.461,14.901,69.814,27.3
398.19,24.75,24.25,23.75,33.75,15.445,14.675,14.878,69.814,27.3
399.49,24.75,24.25,23.75,33.75,15.437,14.659,14.873,69.816,27.3
400.78,25.25,24.25,23.75,33.75,15.415,14.654,14.835,69.82,27.3
402.08,25.25,24.25,23.75,33.75,15.342,14.65,14.92,69.825,27.3
403.36,25.25,24.25,23.75,33.75,15.332,14.652,14.923,69.831,27.3
404.66,25.25,24.25,24.25,33.75,15.38,14.551,14.951,69.837,27.3
405.95,25.25,24.25,24.25,33.75,15.3,14.558,14.977,69.845,27.3
407.25,25.25,24.25,24.25,34.25,15.295,14.601,15.011,69.851,27.3
408.53,25.25,24.25,24.25,34.25,15.38,14.504,14.986,69.858,27.3
409.83,25.25,24.25,24.25,34.25,15.29,14.492,15.016,69.869,27.3
411.11,25.25,24.25,24.25,34.25,15.315,14.465,14.99,69.881,27.3
412.39,25.25,24.75,24.25,34.25,15.432,14.46,14.992,69.889,27.3
413.69,25.25,24.75,24.25,34.25,15.467,14.467,14.99,69.893,27.3
414.99,25.25,24.75,24.25,34.25,15.487,14.498,14.959,69.897,27.3
416.3,25.25,24.75,24.25,34.25,15.544,14.514,14.992,69.895,27.3
417.61,25.25,24.75,24.25,34.25,15.549,14.425,15.066,69.893,27.3
418.89,25.25,24.75,24.25,34.25,15.476,14.478,14.998,69.895,27.3
420.19,25.25,24.75,24.25,34.25,15.386,14.501,14.981,69.901,27.3
421.5,25.25,24.75,24.25,34.25,15.276,14.551,14.978,69.911,27.3
422.8,25.25,24.75,24.25,34.25,15.366,14.495,14.863,69.926,27.3
424.09,25.25,24.75,24.25,34.25,15.41,14.639,14.809,69.935,27.3
425.39,25.25,24.75,24.25,34.25,15.415,14.5,14.884,69.946,27.3
426.69,25.25,24.75,24.25,34.25,15.521,14.416,14.863,69.957,27.3
427.99,25.25,24.75,24.25,34.25,15.611,14.432,14.903,69.961,27.3
429.27,25.25,24.75,24.25,34.25,15.575,14.421,14.942,69.965,27.3
430.56,25.25,24.75,24.25,34.25,15.435,14.388,14.996,69.973,27.3
431.86,25.25,24.75,24.25,34.25,15.375,14.462,14.981,69.983,27.3
433.16,25.25,24.75,24.25,34.25,15.394,14.537,14.948,69.991,27.3
434.47,25.75,24.75,24.25,34.25,15.391,14.512,14.899,70.001,27.3
435.78,25.75,24.75,24.25,34.25,15.337,14.539,14.849,70.015,27.3
437.11,25.75,24.75,24.25,34.25,15.37,14.519,14.844,70.03,27.3
438.42,25.75,24.75,24.25,34.25,15.387,14.57,14.83,70.043,27.3
439.72,25.75,24.75,24.25,34.25,15.322,14.492,14.865,70.059,27.3
441.01,25.75,24.75,24.25,34.25,15.296,14.593,14.91,70.072,27.3
442.31,25.75,24.75,24.25,34.25,15.339,14.615,14.91,70.08,27.3
443.61,25.75,24.75,24.25,34.25,15.286,14.742,14.888,70.085,27.3
444.89,25.75,24.75,24.25,34.25,15.291,14.739,14.849,70.092,27.3
446.15,25.75,24.75,24.25,34.25,15.164,14.744,14.861,70.103,27.3
447.44,25.75,24.75,24.25,34.25,15.069,14.701,14.827,70.124,27.3
448.73,25.75,24.75,24.25,34.25,14.979,14.738,14.851,70.148,27.3
450.05,25.75,24.75,24.25,34.25,15.114,14.626,14.848,70.171,27.3
451.33,25.75,24.75,24.25,34.25,15.015,14.675,14.908,70.193,27.3
452.61,25.75,24.75,24.75,34.25,15.063,14.739,14.927,70.21,27.3
453.9,25.75,24.75,24.75,34.25,15.099,14.718,14.957,70.223,27.3
455.22,25.75,24.75,24.75,34.25,15.077,14.739,15.018,70.232,27.3
456.52,25.75,24.75,24.75,34.25,14.982,14.823,15.106,70.238,27.3
457.79,25.75,24.75,24.75,34.25,15.059,14.751,15.003,70.247,27.3
459.07,25.75,24.75,24.75,34.75,15.172,14.755,14.921,70.256,27.3
460.36,25.75,24.75,24.75,34.75,15.23,14.653,14.927,70.266,27.3
461.66,25.75,24.75,24.75,34.75,15.345,14.534,14.854,70.28,27.3
462.97,25.75,24.75,24.75,34.75,15.314,14.538,14.805,70.299,27.3
464.29,25.75,24.75,24.75,34.75,15.427,14.582,14.798,70.311,27.3
465.58,25.75,25.25,24.75,34.75,15.451,14.566,14.847,70.319,27.3
466.89,25.75,25.25,24.75,34.75,15.373,14.613,14.84,70.328,27.3
468.24,25.75,25.25,24.75,34.75,15.283,14.647,14.831,70.341,27.3
469.53,25.75,25.25,24.75,34.75,15.37,14.621,14.755,70.355,27.3
470.83,25.75,25.25,24.75,34.75,15.294,14.506,14.825,70.375,27.3
472.13,25.75,25.25,24.75,34.75,15.12,14.523,14.797,70.404,27.3
473.42,25.75,25.25,24.75,34.75,15.147,14.629,14.762,70.43,27.3
474.74,26.25,25.25,24.75,34.75,15.23,14.708,14.695,70.452,27.3
476.06,26.25,25.25,24.75,34.75,15.237,14.793,14.706,70.468,27.3
477.36,26.25,25.25,24.75,34.75,15.183,14.916,14.704,70.479,27.3
478.67,26.25,25.25,24.75,34.75,15.255,14.903,14.734,70.486,27.3
480,26.25,25.25,24.75,34.75,15.34,14.787,14.78,70.492,27.3
481.3,26.25,25.25,24.75,34.75,15.229,14.768,14.901,70.497,27.3
482.63,26.25,25.25,24.75,34.75,15.076,14.681,14.986,70.51,27.3
483.94,26.25,25.25,24.75,34.75,15.149,14.662,15,70.521,27.3
485.25,26.25,25.25,24.75,34.75,15.136,14.728,15.003,70.529,27.3
486.55,26.25,25.25,24.75,34.75,15.122,14.795,14.97,70.535,27.3
487.86,26.25,25.25,24.75,34.75,15.231,14.799,14.903,70.54,27.3
489.17,26.25,25.25,24.75,34.75,15.296,14.782,14.905,70.541,27.3
490.48,26.25,25.25,24.75,34.75,15.323,14.73,14.923,70.542,27.3
491.8,26.25,25.25,24.75,34.75,15.371,14.605,14.977,70.545,27.3
